input_current,input_t-1,input_t-2,input_t-3,position_t-1,velocity_t-1,position_t-2,velocity_t-2,position_t-3,velocity_t-3,position_target,velocity_target
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.0064238347124288275,-0.6593886747653444,0.14004491093782778,-0.5202879656788824,0.2215479943506018,-0.4392451993019811,-0.05312970527144083,-0.27981756523066137
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.05312970527144083,-0.27981756523066137,-0.0064238347124288275,-0.6593886747653444,0.14004491093782778,-0.5202879656788824,0.015058106147598532,-0.6439670290293863
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.015058106147598532,-0.6439670290293863,-0.05312970527144083,-0.27981756523066137,-0.0064238347124288275,-0.6593886747653444,-0.29504517335224323,-0.5036053586748228
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.29504517335224323,-0.5036053586748228,0.015058106147598532,-0.6439670290293863,-0.05312970527144083,-0.27981756523066137,-0.029406017279955968,-0.3138832935942377
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.029406017279955968,-0.3138832935942377,-0.29504517335224323,-0.5036053586748228,0.015058106147598532,-0.6439670290293863,-0.23887943594284772,-0.5321144788912928
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.23887943594284772,-0.5321144788912928,-0.029406017279955968,-0.3138832935942377,-0.29504517335224323,-0.5036053586748228,-0.24797412852285555,-0.5672450790338922
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.24797412852285555,-0.5672450790338922,-0.23887943594284772,-0.5321144788912928,-0.029406017279955968,-0.3138832935942377,-0.2001371010697514,-0.42075091890909944
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2001371010697514,-0.42075091890909944,-0.24797412852285555,-0.5672450790338922,-0.23887943594284772,-0.5321144788912928,-0.026179125917337107,-0.762678250868228
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.026179125917337107,-0.762678250868228,-0.2001371010697514,-0.42075091890909944,-0.24797412852285555,-0.5672450790338922,0.07074692950978534,-0.9911960471092929
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.07074692950978534,-0.9911960471092929,-0.026179125917337107,-0.762678250868228,-0.2001371010697514,-0.42075091890909944,-0.20109173099359245,-0.741460140415584
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.20109173099359245,-0.741460140415584,0.07074692950978534,-0.9911960471092929,-0.026179125917337107,-0.762678250868228,0.06768039161763187,-0.40915286952827534
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.06768039161763187,-0.40915286952827534,-0.20109173099359245,-0.741460140415584,0.07074692950978534,-0.9911960471092929,-0.2421379391815635,-0.775693316367738
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2421379391815635,-0.775693316367738,0.06768039161763187,-0.40915286952827534,-0.20109173099359245,-0.741460140415584,-0.019960230629121944,-0.872257861321885
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.019960230629121944,-0.872257861321885,-0.2421379391815635,-0.775693316367738,0.06768039161763187,-0.40915286952827534,0.23651083309083815,-0.6844258573542529
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.23651083309083815,-0.6844258573542529,-0.019960230629121944,-0.872257861321885,-0.2421379391815635,-0.775693316367738,-0.09137286747386575,-0.5909179319712519
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.09137286747386575,-0.5909179319712519,0.23651083309083815,-0.6844258573542529,-0.019960230629121944,-0.872257861321885,-0.03574841691224079,-0.4118566829605875
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.03574841691224079,-0.4118566829605875,-0.09137286747386575,-0.5909179319712519,0.23651083309083815,-0.6844258573542529,-0.12529464773313215,-0.4041706227666489
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.12529464773313215,-0.4041706227666489,-0.03574841691224079,-0.4118566829605875,-0.09137286747386575,-0.5909179319712519,-0.33596273391810744,-0.7881866542431073
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.33596273391810744,-0.7881866542431073,-0.12529464773313215,-0.4041706227666489,-0.03574841691224079,-0.4118566829605875,-0.06820070327484667,-0.9737030234352808
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.06820070327484667,-0.9737030234352808,-0.33596273391810744,-0.7881866542431073,-0.12529464773313215,-0.4041706227666489,-0.18144558299525596,-0.7484258652993993
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.18144558299525596,-0.7484258652993993,-0.06820070327484667,-0.9737030234352808,-0.33596273391810744,-0.7881866542431073,-0.13480268704767268,-0.8062138306036377
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.13480268704767268,-0.8062138306036377,-0.18144558299525596,-0.7484258652993993,-0.06820070327484667,-0.9737030234352808,-0.359329683367494,-0.663963063683886
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.359329683367494,-0.663963063683886,-0.13480268704767268,-0.8062138306036377,-0.18144558299525596,-0.7484258652993993,-0.28640460486418895,-0.7014585850024669
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.28640460486418895,-0.7014585850024669,-0.359329683367494,-0.663963063683886,-0.13480268704767268,-0.8062138306036377,-0.32146882485997264,-0.6549118102363055
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.32146882485997264,-0.6549118102363055,-0.28640460486418895,-0.7014585850024669,-0.359329683367494,-0.663963063683886,-0.16271478905105635,-0.7733603165382084
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.16271478905105635,-0.7733603165382084,-0.32146882485997264,-0.6549118102363055,-0.28640460486418895,-0.7014585850024669,-0.1384183910554752,-0.8359640095067682
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.1384183910554752,-0.8359640095067682,-0.16271478905105635,-0.7733603165382084,-0.32146882485997264,-0.6549118102363055,-0.1859644934881488,-0.7581599261217874
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.1859644934881488,-0.7581599261217874,-0.1384183910554752,-0.8359640095067682,-0.16271478905105635,-0.7733603165382084,0.009788362757824076,-0.6999136564542983
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.009788362757824076,-0.6999136564542983,-0.1859644934881488,-0.7581599261217874,-0.1384183910554752,-0.8359640095067682,-0.2427063119154494,-0.6479337485346934
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2427063119154494,-0.6479337485346934,0.009788362757824076,-0.6999136564542983,-0.1859644934881488,-0.7581599261217874,-0.06116313943449017,-1.4306413006415117
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.06116313943449017,-1.4306413006415117,-0.2427063119154494,-0.6479337485346934,0.009788362757824076,-0.6999136564542983,-0.4067566016777031,-0.9196401508740369
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.4067566016777031,-0.9196401508740369,-0.06116313943449017,-1.4306413006415117,-0.2427063119154494,-0.6479337485346934,-0.2573886493622495,-0.8553467124234634
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2573886493622495,-0.8553467124234634,-0.4067566016777031,-0.9196401508740369,-0.06116313943449017,-1.4306413006415117,-0.06857905526586744,-0.9835501147441824
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.06857905526586744,-0.9835501147441824,-0.2573886493622495,-0.8553467124234634,-0.4067566016777031,-0.9196401508740369,-0.17327958577951946,-0.9754839729692493
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.17327958577951946,-0.9754839729692493,-0.06857905526586744,-0.9835501147441824,-0.2573886493622495,-0.8553467124234634,-0.3208619161592011,-1.0422432829260406
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.3208619161592011,-1.0422432829260406,-0.17327958577951946,-0.9754839729692493,-0.06857905526586744,-0.9835501147441824,-0.14443178401020654,-1.0359900258349686
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.14443178401020654,-1.0359900258349686,-0.3208619161592011,-1.0422432829260406,-0.17327958577951946,-0.9754839729692493,-0.5673308910128003,-1.2923807535670542
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5673308910128003,-1.2923807535670542,-0.14443178401020654,-1.0359900258349686,-0.3208619161592011,-1.0422432829260406,0.13260621201557304,-0.6293880418512704
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.13260621201557304,-0.6293880418512704,-0.5673308910128003,-1.2923807535670542,-0.14443178401020654,-1.0359900258349686,0.0016581253003660201,-0.9837456501367606
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,0.0016581253003660201,-0.9837456501367606,0.13260621201557304,-0.6293880418512704,-0.5673308910128003,-1.2923807535670542,-0.537604889105086,-0.8387770138652342
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.537604889105086,-0.8387770138652342,0.0016581253003660201,-0.9837456501367606,0.13260621201557304,-0.6293880418512704,-0.279823410672,-0.8834119557996367
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.279823410672,-0.8834119557996367,-0.537604889105086,-0.8387770138652342,0.0016581253003660201,-0.9837456501367606,-0.2759053032990438,-0.27549266715329324
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2759053032990438,-0.27549266715329324,-0.279823410672,-0.8834119557996367,-0.537604889105086,-0.8387770138652342,-0.26990998661215176,-0.628123258932757
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.26990998661215176,-0.628123258932757,-0.2759053032990438,-0.27549266715329324,-0.279823410672,-0.8834119557996367,-0.06828006031009581,-0.8085947871280204
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.06828006031009581,-0.8085947871280204,-0.26990998661215176,-0.628123258932757,-0.2759053032990438,-0.27549266715329324,-0.053852219671783885,-1.2888511005677037
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.053852219671783885,-1.2888511005677037,-0.06828006031009581,-0.8085947871280204,-0.26990998661215176,-0.628123258932757,-0.2931045968343869,-0.7197468114144617
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2931045968343869,-0.7197468114144617,-0.053852219671783885,-1.2888511005677037,-0.06828006031009581,-0.8085947871280204,-0.6171316788136805,-1.2896366793411136
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.6171316788136805,-1.2896366793411136,-0.2931045968343869,-0.7197468114144617,-0.053852219671783885,-1.2888511005677037,-0.4245552695657967,-0.8259841719977473
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.4245552695657967,-0.8259841719977473,-0.6171316788136805,-1.2896366793411136,-0.2931045968343869,-0.7197468114144617,-0.45838735319675666,-0.9127450928382194
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.45838735319675666,-0.9127450928382194,-0.4245552695657967,-0.8259841719977473,-0.6171316788136805,-1.2896366793411136,-0.33504441013981956,-0.8570933936198895
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.33504441013981956,-0.8570933936198895,-0.45838735319675666,-0.9127450928382194,-0.4245552695657967,-0.8259841719977473,-0.45626482518235545,-0.9726490839687868
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.45626482518235545,-0.9726490839687868,-0.33504441013981956,-0.8570933936198895,-0.45838735319675666,-0.9127450928382194,-0.3379654851294293,-0.9391262421061973
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.3379654851294293,-0.9391262421061973,-0.45626482518235545,-0.9726490839687868,-0.33504441013981956,-0.8570933936198895,-0.7986234272421504,-1.123347719631293
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.7986234272421504,-1.123347719631293,-0.3379654851294293,-0.9391262421061973,-0.45626482518235545,-0.9726490839687868,-0.5115881880580535,-0.8266448487214428
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5115881880580535,-0.8266448487214428,-0.7986234272421504,-1.123347719631293,-0.3379654851294293,-0.9391262421061973,-0.6057983147653827,-0.7549914504691011
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.6057983147653827,-0.7549914504691011,-0.5115881880580535,-0.8266448487214428,-0.7986234272421504,-1.123347719631293,-0.41597828647378127,-0.8189715366007322
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.41597828647378127,-0.8189715366007322,-0.6057983147653827,-0.7549914504691011,-0.5115881880580535,-0.8266448487214428,-1.0938570219032608,-0.8652816809282861
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-1.0938570219032608,-0.8652816809282861,-0.41597828647378127,-0.8189715366007322,-0.6057983147653827,-0.7549914504691011,-0.5289917385471918,-0.9593419693538411
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5289917385471918,-0.9593419693538411,-1.0938570219032608,-0.8652816809282861,-0.41597828647378127,-0.8189715366007322,-0.4850644678198951,-0.9273718053427671
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.4850644678198951,-0.9273718053427671,-0.5289917385471918,-0.9593419693538411,-1.0938570219032608,-0.8652816809282861,-0.9100430728658715,-0.6928134804565496
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.9100430728658715,-0.6928134804565496,-0.4850644678198951,-0.9273718053427671,-0.5289917385471918,-0.9593419693538411,-0.2752804199988072,-1.0319500043067704
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.2752804199988072,-1.0319500043067704,-0.9100430728658715,-0.6928134804565496,-0.4850644678198951,-0.9273718053427671,-0.7053796567041766,-0.923442485637162
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.7053796567041766,-0.923442485637162,-0.2752804199988072,-1.0319500043067704,-0.9100430728658715,-0.6928134804565496,-0.3205450618768838,-0.9537120204482343
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.3205450618768838,-0.9537120204482343,-0.7053796567041766,-0.923442485637162,-0.2752804199988072,-1.0319500043067704,-0.5362898273217194,-0.8478952394823815
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5362898273217194,-0.8478952394823815,-0.3205450618768838,-0.9537120204482343,-0.7053796567041766,-0.923442485637162,-0.5401572575627082,-0.8040663347823827
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5401572575627082,-0.8040663347823827,-0.5362898273217194,-0.8478952394823815,-0.3205450618768838,-0.9537120204482343,-0.7746764894910391,-0.8712048394057075
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.7746764894910391,-0.8712048394057075,-0.5401572575627082,-0.8040663347823827,-0.5362898273217194,-0.8478952394823815,-0.5242120218956006,-1.1041455722295124
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5242120218956006,-1.1041455722295124,-0.7746764894910391,-0.8712048394057075,-0.5401572575627082,-0.8040663347823827,-0.8288297787768247,-0.941187008444147
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.8288297787768247,-0.941187008444147,-0.5242120218956006,-1.1041455722295124,-0.7746764894910391,-0.8712048394057075,-0.5649376467063898,-1.1843103347807906
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5649376467063898,-1.1843103347807906,-0.8288297787768247,-0.941187008444147,-0.5242120218956006,-1.1041455722295124,-0.8864576167989591,-0.3539985890811971
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.8864576167989591,-0.3539985890811971,-0.5649376467063898,-1.1843103347807906,-0.8288297787768247,-0.941187008444147,-0.5739757965472334,-0.7478719568195589
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5739757965472334,-0.7478719568195589,-0.8864576167989591,-0.3539985890811971,-0.5649376467063898,-1.1843103347807906,-0.5036069011496789,-1.2276757384081243
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5036069011496789,-1.2276757384081243,-0.5739757965472334,-0.7478719568195589,-0.8864576167989591,-0.3539985890811971,-0.8005673880757486,-1.0921096514119788
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.8005673880757486,-1.0921096514119788,-0.5036069011496789,-1.2276757384081243,-0.5739757965472334,-0.7478719568195589,-0.6622099299756261,-1.1756381655018078
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.6622099299756261,-1.1756381655018078,-0.8005673880757486,-1.0921096514119788,-0.5036069011496789,-1.2276757384081243,-0.5550897499550937,-0.8288567559977327
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5550897499550937,-0.8288567559977327,-0.6622099299756261,-1.1756381655018078,-0.8005673880757486,-1.0921096514119788,-1.0328255880590698,-1.070892569873026
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-1.0328255880590698,-1.070892569873026,-0.5550897499550937,-0.8288567559977327,-0.6622099299756261,-1.1756381655018078,-0.5464270904414755,-0.8110599145348913
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5464270904414755,-0.8110599145348913,-1.0328255880590698,-1.070892569873026,-0.5550897499550937,-0.8288567559977327,-0.33719887179888086,-0.7399874433332065
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.33719887179888086,-0.7399874433332065,-0.5464270904414755,-0.8110599145348913,-1.0328255880590698,-1.070892569873026,-0.7058515212089932,-0.8572877365769028
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.7058515212089932,-0.8572877365769028,-0.33719887179888086,-0.7399874433332065,-0.5464270904414755,-0.8110599145348913,-0.747658785274853,-0.9221560221152079
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.747658785274853,-0.9221560221152079,-0.7058515212089932,-0.8572877365769028,-0.33719887179888086,-0.7399874433332065,-0.9253581311937416,-1.1903122172901373
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.9253581311937416,-1.1903122172901373,-0.747658785274853,-0.9221560221152079,-0.7058515212089932,-0.8572877365769028,-0.6598662580234134,-0.5381532827414083
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.6598662580234134,-0.5381532827414083,-0.9253581311937416,-1.1903122172901373,-0.747658785274853,-0.9221560221152079,-0.8006069878650505,-0.5351900594358932
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.8006069878650505,-0.5351900594358932,-0.6598662580234134,-0.5381532827414083,-0.9253581311937416,-1.1903122172901373,-0.4051736923884024,-0.7456073978203306
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.4051736923884024,-0.7456073978203306,-0.8006069878650505,-0.5351900594358932,-0.6598662580234134,-0.5381532827414083,-0.6131254586013914,-1.3279932643209984
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.6131254586013914,-1.3279932643209984,-0.4051736923884024,-0.7456073978203306,-0.8006069878650505,-0.5351900594358932,-0.7024613999029856,-0.802866662496967
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.7024613999029856,-0.802866662496967,-0.6131254586013914,-1.3279932643209984,-0.4051736923884024,-0.7456073978203306,-0.5885443156222762,-0.9014737784400746
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.5885443156222762,-0.9014737784400746,-0.7024613999029856,-0.802866662496967,-0.6131254586013914,-1.3279932643209984,-0.9334034536638379,-0.5799620877639443
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.9334034536638379,-0.5799620877639443,-0.5885443156222762,-0.9014737784400746,-0.7024613999029856,-0.802866662496967,-0.8929195210124495,-0.3914683129330434
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.8929195210124495,-0.3914683129330434,-0.9334034536638379,-0.5799620877639443,-0.5885443156222762,-0.9014737784400746,-0.9697762210552725,-0.9622587320923057
-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-2.0473313800614887,-0.9697762210552725,-0.9622587320923057,-0.8929195210124495,-0.3914683129330434,-0.9334034536638379,-0.5799620877639443,-0.7122666011241497,-0.9021057205678029
